season,round,driver_id,event_id,race_id.x,race_name,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,target_qualifying_speed_deficit_pct,predicted_qualifying_position,predicted_qualifying_rank,qualifying_route,training_races,evaluated_at,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,actual_points_rank,points_route,scheduled_laps,laps_led_modeled_share,fastest_laps_modeled_share,race_id.y,actual_start_position,actual_finish_position,actual_laps_led,actual_fastest_laps,official_dk_points,projected_laps_led,projected_fastest_laps,projected_finish_points,projected_place_diff_prequal,projected_place_diff_postqual,projected_dk_points_prequal,projected_dk_points_postqual,actual_dk_finish_points,actual_dk_place_diff,inferred_fastest_laps,actual_dk_points_calculated,actual_dk_points,actual_dk_points_source,actual_dk_rank,projected_dk_rank_prequal,projected_dk_rank_postqual
2025,28,ross_chastain,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,36,4,0.24067820964150297,16.93077205620282,15,conventional_speedway,279,2026-07-21 11:04:57,24,0,0,0.32697100817208125,11.361749904514822,9,conventional_speedway,0.0198023217614833,0.06688492526572314,14,16,conventional_speedway,17,0,28.245815347787634,8,20,conventional_speedway,240,0.0388721105817197,0.026972345446692594,5564,4,24,0,4,,9.329306539612729,6.473362907206223,35,6,-5,46.245339943145986,35.245339943145986,18,-20,,-0.19999999999999996,-0.19999999999999996,nascar_components,33,5,15
2025,28,chris_buescher,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,36,11,1.0984984553488013,14.591892795601808,10,conventional_speedway,279,2026-07-21 11:04:57,9,0,0,0.3113182539728739,12.022420154884466,10,conventional_speedway,0.01445093748113588,0.06842464558861913,17,14,conventional_speedway,28,0,26.116951523701236,10,12,conventional_speedway,240,0.010987770249484857,0.019786237032733224,5564,11,9,0,5,,2.6370648598763657,4.748696887855973,34,0,1,36.796179814504285,37.796179814504285,35,2,,39.25,39.25,nascar_components,14,12,13
2025,28,austin_cindric,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Austin Cindric,2,team_penske,Team Penske,ford,Ford,36,9,0.7399956893454998,15.66048281683671,11,conventional_speedway,279,2026-07-21 11:04:57,19,0,0,0.30697092774216495,12.212635237456672,11,conventional_speedway,0.02860555008647286,0.06689926387044094,11,15,conventional_speedway,18,0,26.544436280573773,9,19,conventional_speedway,240,0.02060219123806485,0.018722797298629183,5564,9,19,0,0,,4.944525897135565,4.493471351671004,32,0,-2,35.258193582535846,33.258193582535846,24,-10,,14,14,nascar_components,26,13,17
2025,28,chase_elliott,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,36,19,1.4304188519290075,13.719189058296612,9,conventional_speedway,279,2026-07-21 11:04:57,3,0,1,0.30309226020518487,12.384883310865323,12,conventional_speedway,0.0418525594231887,0.11769146155466156,8,8,conventional_speedway,38,0,25.265229045311607,12,8,conventional_speedway,240,0.02592339611778529,0.023870886839888302,5564,19,3,4,5,,6.22161506826847,5.7290128415731925,31,-3,7,32.133459545775054,42.133459545775054,41,16,,60.25,60.25,nascar_components,3,15,10
2025,28,bubba_wallace,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,36,14,1.2493713628852678,17.217707352623243,18,conventional_speedway,279,2026-07-21 11:04:57,8,0,0,0.28461738576439444,13.239276395898749,13,conventional_speedway,0.02576830462860874,0.09260106741683832,12,9,conventional_speedway,44,0,23.274725760338644,13,3,conventional_speedway,240,0.011560161315036654,0.015863031560765423,5564,14,8,73,15,,2.774438715608797,3.8071275745837014,30,5,1,37.406817087464866,33.406817087464866,36,6,,67,67,nascar_components,2,11,16
2025,28,brad_keselowski,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,36,23,1.9024355197930856,16.414941129971698,14,conventional_speedway,279,2026-07-21 11:04:57,17,0,0,0.2663002804401127,14.144550975620064,14,conventional_speedway,0.01503168648754458,0.06653154918285985,16,17,conventional_speedway,29,0,21.279387614137228,16,11,conventional_speedway,240,0.01124323687733901,0.017100099344024282,5564,23,17,13,1,,2.6983768505613623,4.1040238425658275,29,0,9,31.521404941794962,40.52140494179497,26,6,,35.7,35.7,nascar_components,16,16,11
2025,28,kyle_busch,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,36,22,1.8880666714562728,19.379471830027292,24,conventional_speedway,279,2026-07-21 11:04:57,22,0,0,0.26486441459953414,14.218078000694405,15,conventional_speedway,0.00725789104858453,0.0308412473906661,20,23,conventional_speedway,15,0,21.325116918348712,15,23,conventional_speedway,240,0.005181834090580436,0.013485632116161309,5564,22,22,0,0,,1.2436401817393046,3.2365517078787143,28,9,7,38.767358313980246,36.767358313980246,20,0,,20,20,nascar_components,19,9,14
2025,28,alex_bowman,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,36,25,2.0454055607443125,16.327802034204286,13,conventional_speedway,279,2026-07-21 11:04:57,26,0,0,0.2554406523863829,14.710222868652432,16,conventional_speedway,0.00818599105975928,0.08005924611189162,19,10,conventional_speedway,11,0,21.23945876006669,17,26,conventional_speedway,240,0.006983645814825621,0.016924992776286313,5564,25,26,0,0,,1.676074995558149,4.061998266308715,27,-3,9,26.24691796872846,38.246917968728454,16,-1,,15,15,nascar_components,25,18,12
2025,28,ryan_preece,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,36,32,2.8608377038580355,17.073470793520208,16,conventional_speedway,279,2026-07-21 11:04:57,13,0,0,0.2553423442480637,14.715445669018882,17,conventional_speedway,0.00426210455754747,0.03501858490728245,24,21,conventional_speedway,24,0,22.11596680008865,14,14,conventional_speedway,240,0.004605910325467215,0.013975136435197114,5564,32,13,0,0,,1.1054184781121317,3.3540327444473075,26,-1,15,26.785669354529322,42.785669354529325,30,19,,49,49,nascar_components,9,17,9
2025,28,erik_jones,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,36,16,1.312594295567209,20.58017219921446,25,conventional_speedway,279,2026-07-21 11:04:57,21,0,0,0.24480310337262423,15.286254128567167,18,conventional_speedway,0.00462303243240065,0.07729156375731105,22,11,conventional_speedway,16,0,20.34875741229226,19,22,conventional_speedway,240,0.002669881286681229,0.006850549032115425,5564,16,21,0,0,,0.640771508803495,1.644131767707702,25,7,-2,32.900052172669334,23.90005217266934,21,-5,,16,16,nascar_components,24,14,20
2025,28,ty_gibbs,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,36,21,1.6998347582441162,16.034222347622602,12,conventional_speedway,279,2026-07-21 11:04:57,10,0,0,0.23942868741736223,15.585805192218148,19,conventional_speedway,0.02058885130831867,0.07439043388993767,13,12,conventional_speedway,27,0,20.74128025497408,18,13,conventional_speedway,240,0.01894869383357111,0.018136916879436377,5564,21,10,1,3,,4.547686520057066,4.352860051064731,24,-7,2,20.095708652993395,29.095708652993395,34,11,,46.6,46.6,nascar_components,10,23,18
2025,28,josh_berry,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,36,12,1.12579926718874,18.24614687794007,21,conventional_speedway,279,2026-07-21 11:04:57,36,0,0,0.23762848865846256,15.687448694127765,20,conventional_speedway,0.00840762686224904,0.03338034860222219,18,22,conventional_speedway,1,0,20.13073966876732,20,36,conventional_speedway,240,0.008239535121886741,0.012208612930721643,5564,12,36,0,0,,1.9774884292528179,2.930067103373194,23,1,-8,25.81290230383114,16.81290230383114,5,-24,,-19,-19,nascar_components,36,20,22
2025,28,carson_hocevar,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,36,27,2.424024714419136,18.4601362373657,22,conventional_speedway,279,2026-07-21 11:04:57,15,0,0,0.2327695437037392,15.96511768802178,21,conventional_speedway,0.00643550456142285,0.04076486241285786,21,20,conventional_speedway,22,0,19.66292701154491,21,17,conventional_speedway,240,0.006683459037112856,0.013534329408854524,5564,27,15,0,0,,1.6040301689070855,3.248239058125086,21,1,6,23.86271511838306,28.86271511838306,28,12,,40,40,nascar_components,13,22,19
2025,28,aj_allmendinger,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,36,17,1.324807816653491,17.74683685473123,19,conventional_speedway,279,2026-07-21 11:04:57,23,0,0,0.22884593488952884,16.19291866316163,22,conventional_speedway,0.0027369682253655,0.0202537032093976,27,27,conventional_speedway,14,0,19.120052462273044,22,24,conventional_speedway,240,0.002502709024601293,0.008099746805016253,5564,17,23,0,0,,0.6006501659043103,1.9439392332039007,20,-3,-5,18.024935196417832,16.024935196417832,19,-6,,13,13,nascar_components,27,24,23
2025,28,zane_smith,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,36,10,1.0532365830878714,24.05570414741025,29,conventional_speedway,279,2026-07-21 11:04:57,33,0,0,0.21771513878968723,16.857007035043672,23,conventional_speedway,0.00226939475025653,0.01473109174728522,29,29,conventional_speedway,6,0,17.93765030876387,24,31,conventional_speedway,240,0.006477258420118875,0.006213332272148885,5564,10,33,0,0,,1.55454202082853,1.4911997453157324,19,6,-13,26.059675390599214,7.059675390599212,8,-23,,-15,-15,nascar_components,35,19,33
2025,28,john_hunter_nemechek,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,36,20,1.5891946260507142,24.48576371850782,30,conventional_speedway,279,2026-07-21 11:04:57,6,0,0,0.21469347474882144,17.041940583854135,24,conventional_speedway,0.00193268773118979,0.01849180601704088,32,28,conventional_speedway,33,0,17.90498577450581,25,10,conventional_speedway,240,0.0028575589638892155,0.006120836050322936,5564,20,6,0,0,,0.6858141513334117,1.4690006520775047,18,6,-4,24.83250383126823,14.83250383126823,38,14,,52,52,nascar_components,5,21,26
2025,28,austin_dillon,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,36,15,1.3039729865651253,17.85849158886068,20,conventional_speedway,279,2026-07-21 11:04:57,18,0,0,0.2036348906215558,17.73622287455676,25,conventional_speedway,0.01834031455476913,0.02777024362458125,15,25,conventional_speedway,24,0,17.97125364987749,23,15,conventional_speedway,240,0.004488779602699598,0.006931109187664848,5564,15,18,0,0,,1.0773071046479035,1.6634662050395634,17,-5,-10,13.017886568429779,8.01788656842978,25,-3,,22,22,nascar_components,18,28,31
2025,28,daniel_suarez,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,36,26,2.1431137294345888,21.096886457738393,26,conventional_speedway,279,2026-07-21 11:04:57,35,0,0,0.19909976681639735,18.029061761754395,26,conventional_speedway,0.00406596744116365,0.04501573221485799,25,19,conventional_speedway,2,0,17.134590325779893,27,35,conventional_speedway,240,0.007473173183657819,0.006252673969499183,5564,26,35,0,0,,1.7935615640778764,1.5006417526798037,16,0,0,17.123679179725382,17.123679179725382,6,-9,,-3,-3,nascar_components,34,25,21
2025,28,shane_van_gisbergen,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,36,18,1.3276815863208455,18.639860687394325,23,conventional_speedway,279,2026-07-21 11:04:57,25,0,0,0.1971387762717992,18.15717817259359,27,conventional_speedway,0.03834046567716038,0.05023710438087236,9,18,conventional_speedway,12,0,16.689169185208623,28,25,conventional_speedway,240,0.015320772627287064,0.020599757258195194,5564,18,25,0,1,,3.6769854305488954,4.943941741966847,15,-4,-9,14.144020141522304,9.144020141522304,17,-7,,10.45,10.45,nascar_components,29,27,29
2025,28,michael_mcdowell,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,36,28,2.612256627631292,17.124705775278382,17,conventional_speedway,279,2026-07-21 11:04:57,14,0,0,0.19330145975286608,18.41051942407282,28,conventional_speedway,0.00426400860008192,0.02176931469263573,23,26,conventional_speedway,23,0,17.51429161804809,26,16,conventional_speedway,240,0.006276471095124557,0.013518349505694336,5564,28,14,0,0,,1.5063530628298938,3.2444038813666407,14,-11,0,4.836570012322461,15.836570012322461,29,14,,43,43,nascar_components,12,36,24
2025,28,justin_haley,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,36,31,2.7731877290035096,21.85683741949269,27,conventional_speedway,279,2026-07-21 11:04:57,28,0,0,0.17245500566460714,19.84986177364722,29,conventional_speedway,0.00216553830097724,0.02783758556385149,30,24,conventional_speedway,9,0,15.805162965810217,29,28,conventional_speedway,240,0.0019422953274358698,0.006578705596597181,5564,31,28,0,0,,0.46615087858460874,1.5788893431833235,13,-2,2,11.827037924078647,15.827037924078647,14,3,,17,17,nascar_components,22,29,25
2025,28,todd_gilliland,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,36,30,2.7085279114879017,26.655515866215,33,conventional_speedway,279,2026-07-21 11:04:57,32,0,0,0.15517803002196112,21.127653702119748,30,conventional_speedway,0.00202341782698667,0.00532367179748576,31,32,conventional_speedway,5,0,14.29822036396046,30,33,conventional_speedway,240,0.005390051910009688,0.0050203599052454475,5564,30,32,0,0,,1.2936124584023252,1.2048863772589073,12,3,0,15.865601984367089,12.865601984367089,9,-2,,7,7,nascar_components,31,26,27
2025,28,cole_custer,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Cole Custer,41,haas_factory_team,Haas Factory Team,ford,Ford,36,29,2.6237517063007307,23.670333236459644,28,conventional_speedway,279,2026-07-21 11:04:57,27,0,0,0.1513539839054695,21.421414537616823,31,conventional_speedway,0.0030258590302035,0.00545046001040223,26,30,conventional_speedway,10,0,14.233543863300628,31,27,conventional_speedway,240,0.0018928399243395052,0.005213802570158913,5564,29,27,0,0,,0.45428158184148126,1.2513126168381392,10,-3,-2,7.676661073037533,8.676661073037533,15,2,,17,17,nascar_components,23,33,30
2025,28,noah_gragson,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,36,24,2.0094834399022896,26.277300245780527,31,conventional_speedway,279,2026-07-21 11:04:57,30,0,0,0.1480322983851126,21.67989719767462,32,conventional_speedway,0.00145634352122364,0.00420734934673535,34,34,conventional_speedway,7,0,13.781741881945198,32,30,conventional_speedway,240,0.0015138893490274142,0.004382706389143101,5564,24,30,0,0,,0.3633334437665794,1.051849533394344,9,-1,-8,8.5641656509691,1.5641656509690998,12,-6,,6,6,nascar_components,32,31,36
2025,28,ty_dillon,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,36,35,3.8803074933544153,26.422336454695984,32,conventional_speedway,279,2026-07-21 11:04:57,34,0,0,0.13458547811727517,22.758547723239342,33,conventional_speedway,0.00110334591006811,0.00493835701644121,35,33,conventional_speedway,3,0,12.424500683805253,33,34,conventional_speedway,240,0.00180172738075633,0.005747058418961626,5564,35,34,0,0,,0.43241457138151923,1.3792940205507902,8,-1,2,7.728785952093235,10.728785952093236,7,1,,8,8,nascar_components,30,32,28
2025,28,ricky_stenhouse_jr,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,36,34,3.6022702780372224,29.270417380986693,35,conventional_speedway,279,2026-07-21 11:04:57,20,0,0,0.12337191244498026,23.698981299633815,34,conventional_speedway,0.00263091292480868,0.00419588720532453,28,35,conventional_speedway,17,0,11.716721007159936,35,21,conventional_speedway,240,0.0021108521321686288,0.006887222175708753,5564,34,20,0,0,,0.5066045117204709,1.6529333221701008,7,1,0,8.870471122906663,7.870471122906663,23,14,,37,37,nascar_components,15,30,32
2025,28,riley_herbst,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,36,33,3.2531072634528284,27.3537481802808,34,conventional_speedway,279,2026-07-21 11:04:57,31,0,0,0.12101624807197515,23.90142725077604,35,conventional_speedway,0.00162636982129653,0.00542992060469528,33,31,conventional_speedway,6,0,12.348401240033857,34,32,conventional_speedway,240,0.0013197043800118398,0.004606693816074308,5564,33,31,0,0,,0.31672905120284156,1.1056065158578339,6,-1,-2,5.576705194936736,4.576705194936736,10,2,,12,12,nascar_components,28,35,35
2025,28,cody_ware,cup_2025_r28,5564,Enjoy Illinois 300,world_wide_technology_raceway_at_gateway,World Wide Technology Raceway at Gateway,intermediate_speedway,cluster_2,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,36,36,3.9226955959479906,34.4161416192982,36,conventional_speedway,279,2026-07-21 11:04:57,29,0,0,0.06782597167311546,28.96255812283679,36,conventional_speedway,0.00105681303830914,0.00327895205539378,36,36,conventional_speedway,8,0,6.279668759770521,36,29,conventional_speedway,240,0.0023500489260824212,0.004059339441621282,5564,36,29,0,0,,0.5640117422597811,0.9742414659891078,5,0,0,5.579411595260043,5.579411595260043,13,7,,20,20,nascar_components,20,34,34
2025,29,ryan_blaney,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,39,2,0.01969589537540824,11.371146956585456,6,conventional_speedway,280,2026-07-21 11:06:30,4,0,0,0.4910694828701474,6.536378907178443,1,short_steep_oval,0.1281837539298166,0.4030041504932408,1,1,short_steep_oval,52,0,37.29723005658101,1,1,short_steep_oval,500,0.2479950147919725,0.08501591451759341,5578,2,4,30,13,,123.99750739598625,42.50795725879671,45,5,1,100.12795761545507,96.12795761545507,40,-2,,51.35,51.35,nascar_components,9,1,1
2025,29,kyle_larson,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,5,0.2048373119042032,11.05983819073294,5,conventional_speedway,280,2026-07-21 11:06:30,32,0,0,0.4787229181468255,6.840961672514052,2,short_steep_oval,0.11110092300401073,0.32523105528116536,3,3,short_steep_oval,5,0,34.5219670505368,3,32,short_steep_oval,500,0.0772071098774032,0.06951367994033245,5578,5,32,0,4,,38.6035549387016,34.756839970166226,42,3,3,70.2914667212502,70.2914667212502,9,-27,,-16.2,-16.2,nascar_components,37,2,3
2025,29,denny_hamlin,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,6,0.4868825336799883,10.408005004691152,3,conventional_speedway,280,2026-07-21 11:06:30,31,0,0,0.47768200363585633,6.8672801495329665,3,short_steep_oval,0.12605551618796526,0.3511766145555708,2,2,short_steep_oval,7,0,35.094510799413065,2,30,short_steep_oval,500,0.07492502949540922,0.05386741496452721,5578,6,31,3,3,,37.46251474770461,26.933707482263607,41,0,3,62.48579705394477,65.48579705394478,10,-25,,-12.9,-12.9,nascar_components,35,3,4
2025,29,christopher_bell,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,9,0.6373591743480751,10.784239126170323,4,conventional_speedway,280,2026-07-21 11:06:30,1,1,1,0.3997038128247424,9.156099518601124,4,short_steep_oval,0.08724043518504533,0.21280828231433127,5,4,short_steep_oval,40,0,31.454716394558325,5,5,short_steep_oval,500,0.04993700148322049,0.04267713442812308,5578,9,1,12,9,,24.968500741610246,21.338567214061538,40,0,5,55.844480431730254,60.844480431730254,45,8,,60.05,60.05,nascar_components,7,4,6
2025,29,william_byron,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,7,0.5853620105570071,10.217616980540996,2,conventional_speedway,280,2026-07-21 11:06:30,12,0,0,0.378429013041223,9.90362095268296,5,short_steep_oval,0.10621905708275171,0.2006710243492511,4,5,short_steep_oval,33,0,32.030213980178125,4,9,short_steep_oval,500,0.055626120904743906,0.0368966834687177,5578,7,12,0,2,,27.813060452371953,18.448341734358852,39,-3,2,51.25501889355447,56.25501889355447,31,-5,,26.9,26.9,nascar_components,23,7,7
2025,29,chase_elliott,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,16,1.0084298432206735,13.565529306164231,7,conventional_speedway,280,2026-07-21 11:06:30,38,0,0,0.36994941889675487,10.218304222750865,6,short_steep_oval,0.04230550915466661,0.17719958837628472,7,6,short_steep_oval,1,0,28.745822522122033,7,35,short_steep_oval,500,0.04523421034914474,0.04028555947372922,5578,16,38,0,8,,22.61710517457237,20.14277973686461,38,1,10,53.71852717523217,62.71852717523217,3,-22,,-15.4,-15.4,nascar_components,36,5,5
2025,29,chase_briscoe,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,31,2.0349799101867267,8.412599595935287,1,conventional_speedway,280,2026-07-21 11:06:30,9,0,0,0.35117673046219305,10.951000570058945,7,short_steep_oval,0.05388638343719469,0.17630856735975112,6,7,short_steep_oval,28,0,25.697565686596512,10,11,short_steep_oval,500,0.04224426687342755,0.023563484185729237,5578,31,9,127,14,,21.122133436713774,11.781742092864619,37,-6,24,41.58231730096752,71.58231730096753,35,22,,95.05,95.05,nascar_components,2,10,2
2025,29,bubba_wallace,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,39,8,0.5987552194122785,13.885089123453811,8,conventional_speedway,280,2026-07-21 11:06:30,34,0,0,0.33728608598649135,11.526765217469414,8,short_steep_oval,0.04004758603534217,0.12243685224210112,8,10,short_steep_oval,13,0,28.75526336808644,6,23,short_steep_oval,500,0.03893519281464308,0.026346900833801413,5578,8,34,12,14,,19.46759640732154,13.173450416900707,36,0,0,46.7949517894357,46.7949517894357,7,-26,,-9.7,-9.7,nascar_components,34,8,10
2025,29,joey_logano,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Joey Logano,22,team_penske,Team Penske,ford,Ford,39,22,1.1833293941542655,14.149947358642123,9,conventional_speedway,280,2026-07-21 11:06:30,5,0,0,0.33451681444167897,11.64512049060082,9,short_steep_oval,0.01800789675406671,0.05567793474896757,14,14,short_steep_oval,32,0,25.074518440130912,12,10,short_steep_oval,500,0.014514217926961481,0.019409541259959084,5578,22,5,7,10,,7.25710896348074,9.704770629979542,35,0,13,41.18142402436098,54.18142402436098,39,17,,62.25,62.25,nascar_components,6,11,8
2025,29,brad_keselowski,cup_2025_r29,5578,Bass Pro Shops Night Race,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,39,18,1.021823052075956,15.5851963753615,14,conventional_speedway,280,2026-07-21 11:06:30,2,0,1,0.3281234747504748,11.92302625293018,10,short_steep_oval,0.03545706931816546,0.10256233780823516,9,11,short_steep_oval,45,0,25.408776860860193,11,3,short_steep_oval,500,0.02025436521967437,0.027424011003649808,5578,18,2,33,11,,10.127182609837185,13.712005501824905,34,4,8,46.7021981282805,50.7021981282805,42,16,,71.2,71.2,nascar_components,3,9,9
